id,match_type,month,city,position,bat_team,batsman,bowling_team,venue,score
288,ODI,September,,4,West Indies,MN Samuels,Pakistan,Sharjah Cricket Stadium,48
289,ODI,September,,5,West Indies,D Ramdin,Pakistan,Sharjah Cricket Stadium,8
290,ODI,September,,6,West Indies,KA Pollard,Pakistan,Sharjah Cricket Stadium,9
291,ODI,September,,7,West Indies,JO Holder,Pakistan,Sharjah Cricket Stadium,1
292,ODI,September,,8,West Indies,CR Brathwaite,Pakistan,Sharjah Cricket Stadium,15
293,ODI,September,,9,West Indies,SP Narine,Pakistan,Sharjah Cricket Stadium,24
294,ODI,September,,10,West Indies,SJ Benn,Pakistan,Sharjah Cricket Stadium,21
295,ODI,September,,11,West Indies,ST Gabriel,Pakistan,Sharjah Cricket Stadium,2
296,ODI,March,Jamaica,1,West Indies,CH Gayle,Pakistan,"Sabina Park, Kingston",2
297,ODI,March,Jamaica,2,West Indies,S Chanderpaul,Pakistan,"Sabina Park, Kingston",22
298,ODI,March,Jamaica,3,West Indies,RR Sarwan,Pakistan,"Sabina Park, Kingston",51
299,ODI,March,Jamaica,4,West Indies,MN Samuels,Pakistan,"Sabina Park, Kingston",63
300,ODI,March,Jamaica,5,West Indies,BC Lara,Pakistan,"Sabina Park, Kingston",40
301,ODI,March,Jamaica,6,West Indies,DJ Bravo,Pakistan,"Sabina Park, Kingston",19
302,ODI,March,Jamaica,7,West Indies,D Ramdin,Pakistan,"Sabina Park, Kingston",1
303,ODI,March,Jamaica,8,West Indies,DR Smith,Pakistan,"Sabina Park, Kingston",32
304,ODI,March,Jamaica,9,West Indies,JE Taylor,Pakistan,"Sabina Park, Kingston",2
305,ODI,March,Jamaica,10,West Indies,DBL Powell,Pakistan,"Sabina Park, Kingston",1
306,ODI,March,Jamaica,11,West Indies,CD Collymore,Pakistan,"Sabina Park, Kingston",8
307,ODI,March,Jamaica,1,Pakistan,Imran Nazir,West Indies,"Sabina Park, Kingston",6
308,ODI,March,Jamaica,2,Pakistan,Mohammad Hafeez,West Indies,"Sabina Park, Kingston",13
309,ODI,March,Jamaica,3,Pakistan,Younis Khan,West Indies,"Sabina Park, Kingston",9
310,ODI,March,Jamaica,4,Pakistan,Mohammad Yousuf,West Indies,"Sabina Park, Kingston",37
311,ODI,March,Jamaica,5,Pakistan,Inzamam-ul-Haq,West Indies,"Sabina Park, Kingston",37
312,ODI,March,Jamaica,6,Pakistan,Shoaib Malik,West Indies,"Sabina Park, Kingston",62
313,ODI,March,Jamaica,7,Pakistan,Kamran Akmal,West Indies,"Sabina Park, Kingston",0
314,ODI,March,Jamaica,8,Pakistan,Naved-ul-Hasan,West Indies,"Sabina Park, Kingston",11
315,ODI,March,Jamaica,9,Pakistan,Iftikhar Anjum,West Indies,"Sabina Park, Kingston",12
316,ODI,March,Jamaica,10,Pakistan,Umar Gul,West Indies,"Sabina Park, Kingston",0
317,ODI,March,Jamaica,11,Pakistan,Danish Kaneria,West Indies,"Sabina Park, Kingston",0
318,ODI,July,Leicester,1,West Indies,HK Matthews,Pakistan,Grace Road,1
319,ODI,July,Leicester,2,West Indies,Kycia A Knight,Pakistan,Grace Road,18
320,ODI,July,Leicester,3,West Indies,SR Taylor,Pakistan,Grace Road,95
321,ODI,July,Leicester,4,West Indies,CN Nation,Pakistan,Grace Road,40
322,ODI,July,Leicester,5,West Indies,DJS Dottin,Pakistan,Grace Road,106
323,ODI,July,Leicester,6,West Indies,MR Aguilleira,Pakistan,Grace Road,25
324,ODI,July,Leicester,1,Pakistan,Ayesha Zafar,West Indies,Grace Road,11
325,ODI,July,Leicester,2,Pakistan,Nahida Khan,West Indies,Grace Road,41
326,ODI,July,Leicester,3,Pakistan,Javeria Khan,West Indies,Grace Road,60
327,ODI,July,Leicester,4,Pakistan,Iram Javed,West Indies,Grace Road,5
328,ODI,May,Barbados,1,Pakistan,Mohammad Hafeez,West Indies,"Kensington Oval, Bridgetown",123
329,ODI,May,Barbados,2,Pakistan,Ahmed Shehzad,West Indies,"Kensington Oval, Bridgetown",6
330,ODI,May,Barbados,3,Pakistan,Asad Shafiq,West Indies,"Kensington Oval, Bridgetown",75
331,ODI,May,Barbados,4,Pakistan,Shahid Afridi,West Indies,"Kensington Oval, Bridgetown",9
332,ODI,May,Barbados,5,Pakistan,Misbah-ul-Haq,West Indies,"Kensington Oval, Bridgetown",5
333,ODI,May,Barbados,6,Pakistan,Hammad Azam,West Indies,"Kensington Oval, Bridgetown",1
334,ODI,May,Barbados,7,Pakistan,Usman Salahuddin,West Indies,"Kensington Oval, Bridgetown",5
335,ODI,May,Barbados,8,Pakistan,Mohammad Salman,West Indies,"Kensington Oval, Bridgetown",0
336,ODI,May,Barbados,9,Pakistan,Tanvir Ahmed (1),West Indies,"Kensington Oval, Bridgetown",18
337,ODI,May,Barbados,10,Pakistan,Saeed Ajmal,West Indies,"Kensington Oval, Bridgetown",5
338,ODI,May,Barbados,11,Pakistan,Junaid Khan,West Indies,"Kensington Oval, Bridgetown",1
339,ODI,May,Barbados,1,West Indies,LMP Simmons,Pakistan,"Kensington Oval, Bridgetown",77
340,ODI,May,Barbados,2,West Indies,KA Edwards,Pakistan,"Kensington Oval, Bridgetown",0
341,ODI,May,Barbados,3,West Indies,DM Bravo,Pakistan,"Kensington Oval, Bridgetown",22
342,ODI,May,Barbados,4,West Indies,RR Sarwan,Pakistan,"Kensington Oval, Bridgetown",36
343,ODI,May,Barbados,5,West Indies,MN Samuels,Pakistan,"Kensington Oval, Bridgetown",8
344,ODI,May,Barbados,6,West Indies,DJ Bravo,Pakistan,"Kensington Oval, Bridgetown",11
345,ODI,July,Guyana,1,West Indies,CH Gayle,Pakistan,Providence Stadium,1
346,ODI,July,Guyana,2,West Indies,J Charles,Pakistan,Providence Stadium,37
347,ODI,July,Guyana,3,West Indies,DM Bravo,Pakistan,Providence Stadium,63
348,ODI,July,Guyana,4,West Indies,MN Samuels,Pakistan,Providence Stadium,28
349,ODI,July,Guyana,5,West Indies,LMP Simmons,Pakistan,Providence Stadium,10
350,ODI,July,Guyana,6,West Indies,DJ Bravo,Pakistan,Providence Stadium,57
351,ODI,July,Guyana,7,West Indies,KA Pollard,Pakistan,Providence Stadium,31
352,ODI,July,Guyana,8,West Indies,DJG Sammy,Pakistan,Providence Stadium,4
353,ODI,July,Guyana,9,West Indies,KAJ Roach,Pakistan,Providence Stadium,0
354,ODI,July,Guyana,10,West Indies,SP Narine,Pakistan,Providence Stadium,1
355,ODI,July,Guyana,1,Pakistan,Nasir Jamshed,West Indies,Providence Stadium,54
356,ODI,July,Guyana,2,Pakistan,Ahmed Shehzad,West Indies,Providence Stadium,25
357,ODI,July,Guyana,3,Pakistan,Mohammad Hafeez,West Indies,Providence Stadium,20
358,ODI,July,Guyana,4,Pakistan,Misbah-ul-Haq,West Indies,Providence Stadium,18
359,ODI,July,Guyana,5,Pakistan,Asad Shafiq,West Indies,Providence Stadium,12
360,ODI,July,Guyana,6,Pakistan,Umar Akmal,West Indies,Providence Stadium,52
361,ODI,July,Guyana,7,Pakistan,Shahid Afridi,West Indies,Providence Stadium,5
362,ODI,July,Guyana,8,Pakistan,Wahab Riaz,West Indies,Providence Stadium,4
363,ODI,July,Guyana,9,Pakistan,Saeed Ajmal,West Indies,Providence Stadium,1
364,ODI,July,Guyana,10,Pakistan,Asad Ali,West Indies,Providence Stadium,4
365,ODI,July,Guyana,11,Pakistan,Mohammad Irfan,West Indies,Providence Stadium,0
366,ODI,April,Barbados,1,West Indies,LMP Simmons,Pakistan,"Kensington Oval, Bridgetown",56
367,ODI,April,Barbados,2,West Indies,DS Smith,Pakistan,"Kensington Oval, Bridgetown",1
368,ODI,April,Barbados,3,West Indies,DM Bravo,Pakistan,"Kensington Oval, Bridgetown",49
369,ODI,April,Barbados,4,West Indies,MN Samuels,Pakistan,"Kensington Oval, Bridgetown",18
370,ODI,April,Barbados,5,West Indies,KA Edwards,Pakistan,"Kensington Oval, Bridgetown",19
371,ODI,April,Barbados,6,West Indies,DJ Bravo,Pakistan,"Kensington Oval, Bridgetown",12
372,ODI,April,Barbados,7,West Indies,DJG Sammy,Pakistan,"Kensington Oval, Bridgetown",3
373,ODI,April,Barbados,8,West Indies,AD Russell,Pakistan,"Kensington Oval, Bridgetown",3
374,ODI,April,Barbados,9,West Indies,KAJ Roach,Pakistan,"Kensington Oval, Bridgetown",0
375,ODI,April,Barbados,10,West Indies,R Rampaul,Pakistan,"Kensington Oval, Bridgetown",10
376,ODI,April,Barbados,11,West Indies,D Bishoo,Pakistan,"Kensington Oval, Bridgetown",0
377,ODI,April,Barbados,1,Pakistan,Mohammad Hafeez,West Indies,"Kensington Oval, Bridgetown",10
378,ODI,April,Barbados,2,Pakistan,Ahmed Shehzad,West Indies,"Kensington Oval, Bridgetown",0
379,ODI,April,Barbados,3,Pakistan,Asad Shafiq,West Indies,"Kensington Oval, Bridgetown",0
380,ODI,April,Barbados,4,Pakistan,Misbah-ul-Haq,West Indies,"Kensington Oval, Bridgetown",65
381,ODI,April,Barbados,5,Pakistan,Umar Akmal,West Indies,"Kensington Oval, Bridgetown",30
382,ODI,April,Barbados,6,Pakistan,Hammad Azam,West Indies,"Kensington Oval, Bridgetown",39
383,ODI,April,Barbados,7,Pakistan,Shahid Afridi,West Indies,"Kensington Oval, Bridgetown",11
384,ODI,April,Barbados,8,Pakistan,Mohammad Salman,West Indies,"Kensington Oval, Bridgetown",3
385,ODI,April,Barbados,9,Pakistan,Wahab Riaz,West Indies,"Kensington Oval, Bridgetown",19
386,ODI,December,Lahore,1,West Indies,CH Gayle,Pakistan,Gaddafi Stadium,47
387,ODI,December,Lahore,2,West Indies,BC Lara,Pakistan,Gaddafi Stadium,0
388,ODI,December,Lahore,3,West Indies,LMP Simmons,Pakistan,Gaddafi Stadium,75
389,ODI,December,Lahore,4,West Indies,MN Samuels,Pakistan,Gaddafi Stadium,13
390,ODI,December,Lahore,5,West Indies,D Ganga,Pakistan,Gaddafi Stadium,22
391,ODI,December,Lahore,6,West Indies,RS Morton,Pakistan,Gaddafi Stadium,14
392,ODI,December,Lahore,7,West Indies,DR Smith,Pakistan,Gaddafi Stadium,24
393,ODI,December,Lahore,8,West Indies,D Ramdin,Pakistan,Gaddafi Stadium,12
394,ODI,December,Lahore,9,West Indies,IDR Bradshaw,Pakistan,Gaddafi Stadium,0
395,ODI,December,Lahore,1,Pakistan,Mohammad Hafeez,West Indies,Gaddafi Stadium,43
396,ODI,December,Lahore,2,Pakistan,Imran Farhat,West Indies,Gaddafi Stadium,69
397,ODI,December,Lahore,3,Pakistan,Kamran Akmal,West Indies,Gaddafi Stadium,24
398,ODI,December,Lahore,4,Pakistan,Mohammad Yousuf,West Indies,Gaddafi Stadium,31
399,ODI,December,Lahore,5,Pakistan,Shoaib Malik,West Indies,Gaddafi Stadium,25
400,ODI,December,,1,Pakistan,Imran Farhat,West Indies,Multan Cricket Stadium,18
401,ODI,December,,2,Pakistan,Shahid Afridi,West Indies,Multan Cricket Stadium,2
402,ODI,December,,3,Pakistan,Yasir Hameed,West Indies,Multan Cricket Stadium,77
403,ODI,December,,4,Pakistan,Mohammad Hafeez,West Indies,Multan Cricket Stadium,2
404,ODI,December,,5,Pakistan,Shoaib Malik,West Indies,Multan Cricket Stadium,0
405,ODI,December,,6,Pakistan,Faisal Iqbal,West Indies,Multan Cricket Stadium,32
406,ODI,December,,7,Pakistan,Abdul Razzaq,West Indies,Multan Cricket Stadium,40
407,ODI,December,,8,Pakistan,Kamran Akmal,West Indies,Multan Cricket Stadium,11
408,ODI,December,,9,Pakistan,Naved-ul-Hasan,West Indies,Multan Cricket Stadium,18
409,ODI,December,,10,Pakistan,Mohammad Sami,West Indies,Multan Cricket Stadium,2
410,ODI,December,,11,Pakistan,Iftikhar Anjum,West Indies,Multan Cricket Stadium,7
411,ODI,December,,1,West Indies,CH Gayle,Pakistan,Multan Cricket Stadium,9
412,ODI,December,,2,West Indies,S Chanderpaul,Pakistan,Multan Cricket Stadium,71
413,ODI,December,,3,West Indies,LMP Simmons,Pakistan,Multan Cricket Stadium,0
414,ODI,December,,4,West Indies,MN Samuels,Pakistan,Multan Cricket Stadium,113
415,ODI,December,,5,West Indies,BC Lara,Pakistan,Multan Cricket Stadium,19
416,ODI,March,Mirpur,1,West Indies,DS Smith,Pakistan,Shere Bangla National Stadium,7
417,ODI,March,Mirpur,2,West Indies,CH Gayle,Pakistan,Shere Bangla National Stadium,9
418,ODI,March,Mirpur,3,West Indies,RR Sarwan,Pakistan,Shere Bangla National Stadium,28
419,ODI,March,Mirpur,4,West Indies,DM Bravo,Pakistan,Shere Bangla National Stadium,0
420,ODI,March,Mirpur,5,West Indies,S Chanderpaul,Pakistan,Shere Bangla National Stadium,46
421,ODI,March,Mirpur,6,West Indies,KA Pollard,Pakistan,Shere Bangla National Stadium,2
422,ODI,March,Mirpur,7,West Indies,DC Thomas,Pakistan,Shere Bangla National Stadium,0
423,ODI,March,Mirpur,8,West Indies,DJG Sammy,Pakistan,Shere Bangla National Stadium,2
424,ODI,March,Mirpur,9,West Indies,D Bishoo,Pakistan,Shere Bangla National Stadium,0
425,ODI,March,Mirpur,10,West Indies,KAJ Roach,Pakistan,Shere Bangla National Stadium,18
426,ODI,March,Mirpur,11,West Indies,R Rampaul,Pakistan,Shere Bangla National Stadium,0
427,ODI,March,Mirpur,1,Pakistan,Kamran Akmal,West Indies,Shere Bangla National Stadium,52
428,ODI,March,Mirpur,2,Pakistan,Mohammad Hafeez,West Indies,Shere Bangla National Stadium,61
429,ODI,December,Faisalabad,1,West Indies,LMP Simmons,Pakistan,Iqbal Stadium,0
430,ODI,December,Faisalabad,2,West Indies,CH Gayle,Pakistan,Iqbal Stadium,0
431,ODI,December,Faisalabad,3,West Indies,D Ganga,Pakistan,Iqbal Stadium,25
432,ODI,December,Faisalabad,4,West Indies,MN Samuels,Pakistan,Iqbal Stadium,39
433,ODI,December,Faisalabad,5,West Indies,BC Lara,Pakistan,Iqbal Stadium,14
434,ODI,December,Faisalabad,6,West Indies,DR Smith,Pakistan,Iqbal Stadium,0
435,ODI,December,Faisalabad,7,West Indies,RS Morton,Pakistan,Iqbal Stadium,43
436,ODI,December,Faisalabad,8,West Indies,D Ramdin,Pakistan,Iqbal Stadium,24
437,ODI,December,Faisalabad,9,West Indies,IDR Bradshaw,Pakistan,Iqbal Stadium,4
438,ODI,December,Faisalabad,10,West Indies,JE Taylor,Pakistan,Iqbal Stadium,1
439,ODI,December,Faisalabad,11,West Indies,CD Collymore,Pakistan,Iqbal Stadium,1
440,ODI,December,Faisalabad,1,Pakistan,Mohammad Hafeez,West Indies,Iqbal Stadium,1
441,ODI,December,Faisalabad,2,Pakistan,Imran Farhat,West Indies,Iqbal Stadium,21
442,ODI,December,Faisalabad,3,Pakistan,Kamran Akmal,West Indies,Iqbal Stadium,23
443,ODI,December,Faisalabad,4,Pakistan,Younis Khan,West Indies,Iqbal Stadium,28
444,ODI,December,Faisalabad,5,Pakistan,Inzamam-ul-Haq,West Indies,Iqbal Stadium,47
445,ODI,December,Faisalabad,6,Pakistan,Shoaib Malik,West Indies,Iqbal Stadium,6
446,ODI,December,Faisalabad,7,Pakistan,Abdul Razzaq,West Indies,Iqbal Stadium,17
447,ODI,December,Faisalabad,8,Pakistan,Naved-ul-Hasan,West Indies,Iqbal Stadium,1
448,ODI,December,Faisalabad,9,Pakistan,Abdur Rehman,West Indies,Iqbal Stadium,7
449,ODI,December,Faisalabad,10,Pakistan,Iftikhar Anjum,West Indies,Iqbal Stadium,3
450,ODI,April,Guyana,1,West Indies,E Lewis,Pakistan,Providence Stadium,16
451,ODI,April,Guyana,2,West Indies,CAK Walton,Pakistan,Providence Stadium,19
452,ODI,April,Guyana,3,West Indies,KOA Powell,Pakistan,Providence Stadium,23
453,ODI,April,Guyana,4,West Indies,SD Hope,Pakistan,Providence Stadium,72
454,ODI,April,Guyana,5,West Indies,JN Mohammed,Pakistan,Providence Stadium,60
455,ODI,April,Guyana,6,West Indies,JL Carter,Pakistan,Providence Stadium,12
456,ODI,April,Guyana,7,West Indies,JO Holder,Pakistan,Providence Stadium,12
457,ODI,April,Guyana,8,West Indies,AR Nurse,Pakistan,Providence Stadium,10
458,ODI,April,Guyana,9,West Indies,V Permaul,Pakistan,Providence Stadium,9
459,ODI,April,Guyana,10,West Indies,D Bishoo,Pakistan,Providence Stadium,0
460,ODI,April,Guyana,1,Pakistan,Kamran Akmal,West Indies,Providence Stadium,0
461,ODI,April,Guyana,2,Pakistan,Ahmed Shehzad,West Indies,Providence Stadium,4
462,ODI,April,Guyana,3,Pakistan,Babar Azam,West Indies,Providence Stadium,17
463,ODI,April,Guyana,4,Pakistan,Mohammad Hafeez,West Indies,Providence Stadium,84
464,ODI,April,Guyana,5,Pakistan,Shoaib Malik,West Indies,Providence Stadium,106
465,ODI,April,Guyana,6,Pakistan,Sarfraz Ahmed,West Indies,Providence Stadium,25
466,ODI,May,Nottingham,1,Pakistan,Imam-ul-Haq,West Indies,Trent Bridge,3
467,ODI,May,Nottingham,2,Pakistan,Fakhar Zaman,West Indies,Trent Bridge,22
468,ODI,May,Nottingham,3,Pakistan,Babar Azam,West Indies,Trent Bridge,22
469,ODI,May,Nottingham,4,Pakistan,Haris Sohail,West Indies,Trent Bridge,8
470,ODI,May,Nottingham,5,Pakistan,Sarfraz Ahmed,West Indies,Trent Bridge,8
471,ODI,May,Nottingham,6,Pakistan,Mohammad Hafeez,West Indies,Trent Bridge,17
472,ODI,May,Nottingham,7,Pakistan,Imad Wasim,West Indies,Trent Bridge,1
473,ODI,May,Nottingham,8,Pakistan,Shadab Khan,West Indies,Trent Bridge,0
474,ODI,May,Nottingham,9,Pakistan,Hasan Ali,West Indies,Trent Bridge,1
475,ODI,May,Nottingham,10,Pakistan,Wahab Riaz,West Indies,Trent Bridge,19
476,ODI,May,Nottingham,11,Pakistan,Mohammad Amir,West Indies,Trent Bridge,4
477,ODI,May,Nottingham,1,West Indies,CH Gayle,Pakistan,Trent Bridge,52
478,ODI,May,Nottingham,2,West Indies,SD Hope,Pakistan,Trent Bridge,12
479,ODI,May,Nottingham,3,West Indies,DM Bravo,Pakistan,Trent Bridge,1
480,ODI,May,Nottingham,4,West Indies,N Pooran,Pakistan,Trent Bridge,35
481,ODI,May,Nottingham,5,West Indies,SO Hetmyer,Pakistan,Trent Bridge,8
482,ODI,April,Guyana,1,Pakistan,Ahmed Shehzad,West Indies,Providence Stadium,70
483,ODI,April,Guyana,2,Pakistan,Kamran Akmal,West Indies,Providence Stadium,49
484,ODI,April,Guyana,3,Pakistan,Mohammad Hafeez,West Indies,Providence Stadium,97
485,ODI,April,Guyana,4,Pakistan,Babar Azam,West Indies,Providence Stadium,13
486,ODI,April,Guyana,5,Pakistan,Shoaib Malik,West Indies,Providence Stadium,53
487,ODI,April,Guyana,6,Pakistan,Sarfraz Ahmed,West Indies,Providence Stadium,20
488,ODI,April,Guyana,7,Pakistan,Imad Wasim,West Indies,Providence Stadium,6
489,ODI,April,Guyana,1,West Indies,E Lewis,Pakistan,Providence Stadium,53
490,ODI,April,Guyana,2,West Indies,CAK Walton,Pakistan,Providence Stadium,9
491,ODI,April,Guyana,3,West Indies,KOA Powell,Pakistan,Providence Stadium,70
492,ODI,April,Guyana,4,West Indies,SD Hope,Pakistan,Providence Stadium,25
493,ODI,April,Guyana,5,West Indies,JN Mohammed,Pakistan,Providence Stadium,92
494,ODI,April,Guyana,6,West Indies,JL Carter,Pakistan,Providence Stadium,14
495,ODI,April,Guyana,7,West Indies,JO Holder,Pakistan,Providence Stadium,11
496,ODI,April,Guyana,8,West Indies,AR Nurse,Pakistan,Providence Stadium,35
497,ODI,May,Guyana,1,Pakistan,Mohammad Hafeez,West Indies,Providence Stadium,56
498,ODI,May,Guyana,2,Pakistan,Taufeeq Umar,West Indies,Providence Stadium,3
499,ODI,May,Guyana,3,Pakistan,Ahmed Shehzad,West Indies,Providence Stadium,9
500,ODI,May,Guyana,4,Pakistan,Usman Salahuddin,West Indies,Providence Stadium,8
501,ODI,May,Guyana,5,Pakistan,Misbah-ul-Haq,West Indies,Providence Stadium,1
502,ODI,May,Guyana,6,Pakistan,Umar Akmal,West Indies,Providence Stadium,24
503,ODI,May,Guyana,7,Pakistan,Shahid Afridi,West Indies,Providence Stadium,10
504,ODI,May,Guyana,8,Pakistan,Mohammad Salman,West Indies,Providence Stadium,21
505,ODI,May,Guyana,9,Pakistan,Wahab Riaz,West Indies,Providence Stadium,0
506,ODI,May,Guyana,10,Pakistan,Saeed Ajmal,West Indies,Providence Stadium,5
507,ODI,May,Guyana,11,Pakistan,Junaid Khan,West Indies,Providence Stadium,2
508,ODI,May,Guyana,1,West Indies,LMP Simmons,Pakistan,Providence Stadium,88
509,ODI,May,Guyana,2,West Indies,KA Edwards,Pakistan,Providence Stadium,52
510,ODI,July,St Lucia,1,West Indies,DS Smith,Pakistan,"Beausejour Stadium, Gros Islet",8
511,ODI,July,St Lucia,2,West Indies,J Charles,Pakistan,"Beausejour Stadium, Gros Islet",39
512,ODI,July,St Lucia,3,West Indies,DM Bravo,Pakistan,"Beausejour Stadium, Gros Islet",9
513,ODI,July,St Lucia,4,West Indies,MN Samuels,Pakistan,"Beausejour Stadium, Gros Islet",110
514,ODI,July,St Lucia,5,West Indies,CH Gayle,Pakistan,"Beausejour Stadium, Gros Islet",31
515,ODI,July,St Lucia,6,West Indies,LMP Simmons,Pakistan,"Beausejour Stadium, Gros Islet",48
516,ODI,July,St Lucia,7,West Indies,DJG Sammy,Pakistan,"Beausejour Stadium, Gros Islet",8
517,ODI,July,St Lucia,8,West Indies,DJ Bravo,Pakistan,"Beausejour Stadium, Gros Islet",8
518,ODI,July,St Lucia,9,West Indies,KAJ Roach,Pakistan,"Beausejour Stadium, Gros Islet",0
519,ODI,July,St Lucia,1,Pakistan,Nasir Jamshed,West Indies,"Beausejour Stadium, Gros Islet",23
520,ODI,July,St Lucia,2,Pakistan,Ahmed Shehzad,West Indies,"Beausejour Stadium, Gros Islet",14
521,ODI,July,St Lucia,3,Pakistan,Mohammad Hafeez,West Indies,"Beausejour Stadium, Gros Islet",61
522,ODI,July,St Lucia,4,Pakistan,Misbah-ul-Haq,West Indies,"Beausejour Stadium, Gros Islet",54
523,ODI,July,St Lucia,5,Pakistan,Shahid Afridi,West Indies,"Beausejour Stadium, Gros Islet",7
524,ODI,July,St Lucia,6,Pakistan,Umar Akmal,West Indies,"Beausejour Stadium, Gros Islet",30
525,ODI,July,St Lucia,1,West Indies,J Charles,Pakistan,"Beausejour Stadium, Gros Islet",50
526,ODI,July,St Lucia,2,West Indies,DS Smith,Pakistan,"Beausejour Stadium, Gros Islet",7
527,ODI,July,St Lucia,3,West Indies,DM Bravo,Pakistan,"Beausejour Stadium, Gros Islet",12
528,ODI,July,St Lucia,4,West Indies,MN Samuels,Pakistan,"Beausejour Stadium, Gros Islet",46
529,ODI,July,St Lucia,5,West Indies,CH Gayle,Pakistan,"Beausejour Stadium, Gros Islet",21
530,ODI,July,St Lucia,6,West Indies,LMP Simmons,Pakistan,"Beausejour Stadium, Gros Islet",27
531,ODI,July,St Lucia,7,West Indies,DJ Bravo,Pakistan,"Beausejour Stadium, Gros Islet",50
532,ODI,July,St Lucia,8,West Indies,DJG Sammy,Pakistan,"Beausejour Stadium, Gros Islet",29
533,ODI,July,St Lucia,9,West Indies,SP Narine,Pakistan,"Beausejour Stadium, Gros Islet",0
534,ODI,July,St Lucia,1,Pakistan,Nasir Jamshed,West Indies,"Beausejour Stadium, Gros Islet",23
535,ODI,July,St Lucia,2,Pakistan,Ahmed Shehzad,West Indies,"Beausejour Stadium, Gros Islet",64
536,ODI,July,St Lucia,3,Pakistan,Mohammad Hafeez,West Indies,"Beausejour Stadium, Gros Islet",11
537,ODI,July,St Lucia,4,Pakistan,Misbah-ul-Haq,West Indies,"Beausejour Stadium, Gros Islet",75
538,ODI,July,St Lucia,5,Pakistan,Haris Sohail,West Indies,"Beausejour Stadium, Gros Islet",17
539,ODI,July,St Lucia,6,Pakistan,Umar Akmal,West Indies,"Beausejour Stadium, Gros Islet",39
540,ODI,July,St Lucia,7,Pakistan,Shahid Afridi,West Indies,"Beausejour Stadium, Gros Islet",13
